id_sampling_point;date_sample_collection;precision_date;data_type;id_sample;id_level_1;id_level_2;id_level_3;country_code;main_prog_name;type_of_sample;additional_name;fungi_ace_index;amf_spore_density;fungi_chao1_index;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;fungi_fisher_alpha;fungi_shannon_index;fungi_simpson_index;fungi_evenness_index;fungi_richness_index;fungi_number_amf_taxon;fungi_index_shan_logbase;mucor_relative_abundance;phoma_relative_abundance;apodus_relative_abundance;amf_phylogenetic_diversity;fungi_evenness_index_method;fungi_inverse_simpson_index;fusarium_relative_abundance;geomyces_relative_abundance;preussia_relative_abundance;rhizopus_relative_abundance;ascobolus_relative_abundance;exophiala_relative_abundance;fungi_phylogenetic_diversity;fusicolla_relative_abundance;paraphoma_relative_abundance;periconia_relative_abundance;podospora_relative_abundance;saitozyma_relative_abundance;acremonium_relative_abundance;alternaria_relative_abundance;chaetomium_relative_abundance;gibberella_relative_abundance;minimedusa_relative_abundance;coprinellus_relative_abundance;coprinopsis_relative_abundance;metarhizium_relative_abundance;mortierella_relative_abundance;sanchytrium_relative_abundance;scutellinia_relative_abundance;stromatinia_relative_abundance;syncephalis_relative_abundance;trichoderma_relative_abundance;cladorrhinum_relative_abundance;cladosporium_relative_abundance;clonostachys_relative_abundance;lophotrichus_relative_abundance;microdochium_relative_abundance;pseudaleuria_relative_abundance;pyrenochaeta_relative_abundance;stachybotrys_relative_abundance;tetracladium_relative_abundance;gibellulopsis_relative_abundance;pseudeurotium_relative_abundance;rhizophlyctis_relative_abundance;schizothecium_relative_abundance;solicoccozyma_relative_abundance;spizellomyces_relative_abundance;trichocladium_relative_abundance;dactylonectria_relative_abundance;leptodontidium_relative_abundance;ophiosphaerella_relative_abundance;ramophialophora_relative_abundance;trichosporiella_relative_abundance;plectosphaerella_relative_abundance;pseudogymnoascus_relative_abundance;pyrenochaetopsis_relative_abundance;pseudoarthrographis_relative_abundance
2018-01-01_Y_RO_LUCAS_F_800_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;800;NA;NA;RO;lucas;;;;;1951.84;F;NA;NA;363.059756967029;5.65279840780731;0.009649296290223;0.831956196380988;893;;e;0.000514800514801;;0.000772200772201;;Pielou;103.634500374213;0.023938223938224;0;0.009009009009009;0.000514800514801;0.001287001287001;0.010553410553411;;0.004633204633205;0.001029601029601;0.000772200772201;0.000514800514801;0.016216216216216;0;0.013384813384813;0.0002574002574;;0.003346203346203;0.0002574002574;0;0.001029601029601;0.037580437580438;;0.002059202059202;0;0.0002574002574;0.002831402831403;0;0.044272844272844;0.000772200772201;;0.017245817245817;0.002316602316602;0;0;0;0.007207207207207;0.001801801801802;0.0002574002574;0.008751608751609;0.01981981981982;0.000514800514801;0;0;0;0;0;;0.0002574002574;0.001801801801802;0.002831402831403;0
2018-01-01_Y_RO_LUCAS_F_801_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;801;NA;NA;RO;lucas;;;;;1168.36274509804;F;NA;NA;239.429231474889;5.30292857295872;0.012319048337609;0.826843768452347;610;;e;0.004609929078014;;0.000354609929078;;Pielou;81.1751015658494;0.034751773049645;0;0.014184397163121;0.003191489361702;0;0.002836879432624;;0.003900709219858;0.00177304964539;0.001418439716312;0.028368794326241;0.015248226950355;0;0.007801418439716;0.002836879432624;;0.00531914893617;0;0;0;0.09468085106383;;0.000709219858156;0.046099290780142;0.000354609929078;0.018794326241135;0;0.018439716312057;0.002127659574468;;0;0;0;0;0.004255319148936;0;0;0;0.007801418439716;0.024822695035461;0.000354609929078;0;0;0;0;0.011702127659575;;0.000354609929078;0.005673758865248;0;0
2018-01-01_Y_RO_LUCAS_F_802_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;802;NA;NA;RO;lucas;;;;;916;F;NA;NA;220.212613695255;5.35015272856118;0.010005959765302;0.881301905678207;433;;e;0;;0;;Pielou;99.9404378446252;0.011825572801183;0;0.002217294900222;0.005912786400591;0;0.011825572801183;;0;0.000739098300074;0.006651884700665;0;0;0.005173688100517;0.034737620103474;0.025868440502587;;0.000739098300074;0.000739098300074;0.002956393200296;0;0.113082039911308;;0.000739098300074;0;0.000739098300074;0.001478196600148;0.00369549150037;0.008130081300813;0;;0.00369549150037;0;0;0.004434589800443;0;0.002956393200296;0;0.001478196600148;0.002956393200296;0.010347376201035;0;0;0;0;0;0.004434589800443;;0;0.001478196600148;0.002956393200296;0
2018-01-01_Y_RO_LUCAS_F_805_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;805;NA;NA;RO;lucas;;;;;671.72131147541;F;NA;NA;154.017372805078;4.47375223254821;0.05707071799308;0.762966172082248;352;;e;0;;0.000735294117647;;Pielou;17.5221205403664;0.006617647058824;0;0.016911764705882;0.002941176470588;0.002941176470588;0.008088235294118;;0;0.005882352941176;0.004411764705882;0;0;0.011764705882353;0.010294117647059;0.041176470588235;;0.0125;0.004411764705882;0;0.000735294117647;0.022058823529412;;0;0;0.000735294117647;0.002205882352941;0;0.002205882352941;0;;0.005147058823529;0;0;0.002941176470588;0.000735294117647;0.008088235294118;0;0;0.011764705882353;0.000735294117647;0.001470588235294;0;0;0;0;0;;0;0.003676470588235;0.002205882352941;0
2018-01-01_Y_RO_LUCAS_F_806_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;806;NA;NA;RO;lucas;;;;;1873.59090909091;F;NA;NA;274.148436670724;4.0193862020723;0.10759894304999;0.594140878695294;867;;e;0.000161186331399;;0.000161186331399;;Pielou;9.29377158970233;0.013056092843327;0;0.00531914893617;0.000967117988395;0;0.000161186331399;;0.000161186331399;0.002095422308188;0.000322372662798;0.000161186331399;0.003062540296583;0.001611863313991;0.016279819471309;0.001611863313991;;0.001289490651193;0;0.000161186331399;0.000322372662798;0.007253384912959;;0;0;0.000161186331399;0.004674403610574;0;0.003223726627982;0.002740167633785;;0;0.000161186331399;0;0;0;0.004190844616377;0.000483558994197;0.000322372662798;0.002417794970986;0.000483558994197;0.000483558994197;0;0;0;0;0;;0.000161186331399;0.00177304964539;0.002256608639587;0
2018-01-01_Y_RO_LUCAS_F_812_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;812;NA;NA;RO;lucas;;;;;591.519230769231;F;NA;NA;156.442395436143;4.72770907870797;0.040696760505817;0.823211989285215;312;;e;0.00503524672709;;0;;Pielou;24.5719803633283;0.02416918429003;0;0.002014098690836;0.002014098690836;0;0.014098690835851;;0;0;0.008056394763343;0;0;0.004028197381672;0.027190332326284;0.011077542799597;;0.002014098690836;0.002014098690836;0;0;0.03423967774421;;0;0;0;0.016112789526687;0;0.027190332326284;0;;0.004028197381672;0;0;0;0;0.004028197381672;0;0.001007049345418;0.010070493454179;0;0.001007049345418;0;0;0;0;0;;0;0;0.003021148036254;0
2018-01-01_Y_RO_LUCAS_F_816_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;816;NA;NA;RO;lucas;;;;;657.081967213115;F;NA;NA;161.134992214089;4.68285133095193;0.035346379910317;0.800579811708537;347;;e;0;;0;;Pielou;28.2914403833506;0.029339853300734;0;0.001629991850041;0;0;0.004074979625102;;0.00081499592502;0.004074979625102;0;0;0;0;0.063569682151589;0;;0.017114914425428;0.00081499592502;0;0;0.040749796251019;;0;0;0;0.002444987775061;0.002444987775061;0.011409942950285;0.00081499592502;;0.082314588427058;0;0.00081499592502;0;0;0;0;0;0.001629991850041;0.008149959250204;0;0;0;0;0;0;;0.003259983700082;0;0.004074979625102;0
2018-01-01_Y_RO_LUCAS_F_822_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;822;NA;NA;RO;lucas;;;;;1430.80991735537;F;NA;NA;263.634315160462;5.12180773091594;0.024086076377688;0.770916590776774;768;;e;0.153779133086474;;0;;Pielou;41.5177625578871;0.032454802875191;0;0.009583968634284;0.003267262034415;0;0.009366151165323;;0.001742539751688;0.000217817468961;0.009583968634284;0;0;0.003920714441298;0.067087780439991;0.007841428882596;;0.016771945109998;0.003267262034415;0;0.000435634937922;0.017643214985842;;0;0;0;0.003920714441298;0;0.084513177956872;0.000653452406883;;0;0;0;0.000217817468961;0;0.006316706599869;0;0.000871269875844;0.011326508385973;0.008930516227401;0;0;0;0;0;0;;0.000653452406883;0.001089087344805;0;0
2018-01-01_Y_RO_LUCAS_F_824_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;824;NA;NA;RO;lucas;;;;;1540.31932773109;F;NA;NA;307.385894502845;5.50345301744542;0.009830305257999;0.829997859551282;758;;e;0.0006038647343;;0.004227053140097;;Pielou;101.726240819052;0.044987922705314;0;0.01298309178744;0.008152173913043;0;0.022041062801932;;0.003925120772947;0.001509661835749;0.006340579710145;0;0;0.004830917874396;0.091183574879227;0.003925120772947;;0.009661835748792;0;0;0.001509661835749;0.070350241545894;;0;0.020531400966184;0.00030193236715;0.004528985507246;0.005736714975845;0.02445652173913;0.0006038647343;;0.004227053140097;0;0;0.000905797101449;0;0.011473429951691;0;0.008454106280193;0.006944444444444;0.030797101449275;0;0;0;0;0;0.00030193236715;;0;0.003321256038647;0;0
2018-01-01_Y_RO_LUCAS_F_825_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;825;NA;NA;RO;lucas;;;;;1316.24137931034;F;NA;NA;163.009068215338;3.33284697981577;0.15446484160245;0.521827141732867;594;;e;0;;0;;Pielou;6.4739651407129;0.003623785208368;0;0.004282655246253;0.000164717509471;0.000164717509471;0.000658870037885;;0.000164717509471;0.000164717509471;0.001153022566299;0;0.000164717509471;0.002306045132598;0.590676988963925;0.006094547850437;;0.005106242793609;0.000164717509471;0.00131774007577;0.000988305056828;0.012189095700873;;0.000494152528414;0;0;0.003788502717839;0;0.013342118267172;0;;0.000658870037885;0;0.000658870037885;0.000988305056828;0;0.003294350189425;0;0.000164717509471;0.00395322022731;0.001811892604184;0.000494152528414;0;0;0;0;0;;0.000164717509471;0;0.000988305056828;0
2018-01-01_Y_RO_LUCAS_F_826_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;826;NA;NA;RO;lucas;;;;;961.708333333333;F;NA;NA;199.889003513016;5.20792280582246;0.011636243069498;0.875186630653478;384;;e;0;;0;;Pielou;85.9383904261382;0.0068669527897;0;0.006008583690987;0.005150214592275;0;0.014592274678112;;0;0.000858369098712;0.004291845493562;0.002575107296137;0;0.000858369098712;0.000858369098712;0.000858369098712;;0.027467811158798;0;0;0.020600858369099;0.022317596566524;;0.001716738197425;0;0.001716738197425;0.000858369098712;0;0.004291845493562;0.001716738197425;;0.0068669527897;0;0.001716738197425;0;0;0;0;0;0.002575107296137;0.0068669527897;0;0;0;0;0;0;;0.010300429184549;0.008583690987124;0;0.002575107296137
2018-01-01_Y_RO_LUCAS_F_830_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;830;NA;NA;RO;lucas;;;;;729;F;NA;NA;212.493847133786;5.24197314670247;0.009705307595783;0.909245340396499;319;;e;0;;0;;Pielou;103.03640457872;0.020242914979757;0;0.013495276653171;0.006747638326586;0;0.001349527665317;;0.002699055330634;0.002699055330634;0.004048582995951;0;0;0.005398110661269;0;0.02834008097166;;0.012145748987854;0;0;0;0.053981106612686;;0;0;0.002699055330634;0.067476383265857;0;0.002699055330634;0.004048582995951;;0;0;0;0;0;0.002699055330634;0;0;0.008097165991903;0.013495276653171;0;0;0;0;0;0.001349527665317;;0.001349527665317;0;0;0
2018-01-01_Y_RO_LUCAS_F_831_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;831;NA;NA;RO;lucas;;;;;1982.31578947368;F;NA;NA;335.662491564065;5.61905036940787;0.00918641528382;0.830743048613184;866;;e;0.00170981924768;;0.00561797752809;;Pielou;108.856389473411;0.02638006839277;0;0.005129457743039;0.008549096238398;0.014167073766488;0.009037616023449;;0.001465559355154;0.001954079140205;0.000488519785051;0.001954079140205;0;0.000977039570103;0.010503175378603;0.001954079140205;;0.009770395701026;0.002931118710308;0;0;0.129457743038593;;0.001221299462628;0;0.001465559355154;0.000977039570103;0;0.008549096238398;0;;0.002198339032731;0;0.000488519785051;0;0;0.008304836345872;0.002442598925256;0.001465559355154;0.039570102589155;0.017098192476795;0.000244259892526;0;0;0;0.00170981924768;0;;0.00390815828041;0.000977039570103;0;0
2018-01-01_Y_RO_LUCAS_F_875_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;875;NA;NA;RO;lucas;;;;;1105.16393442623;F;NA;NA;312.595371622562;5.68076326612541;0.007922645749946;0.881323331653425;630;;e;0.003935071323168;;0.000491883915396;;Pielou;126.220461139105;0.031972454500738;0;0.020167240531235;0.017215937038859;0;0.00245941957698;;0.000983767830792;0.004426955238564;0.00245941957698;0.001967535661584;0.001967535661584;0.001475651746188;0.013772749631087;0;;0;0.001475651746188;0.002951303492376;0.002951303492376;0.065420560747664;;0;0.015740285292671;0;0.002951303492376;0;0.003443187407772;0.008362026561731;;0.000491883915396;0;0.001475651746188;0;0.000983767830792;0.009345794392523;0.000491883915396;0.003935071323168;0.001967535661584;0.008362026561731;0;0;0;0;0.001475651746188;0;;0.03295622233153;0.003443187407772;0;0
2018-01-01_Y_SE_LUCAS_F_166_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;166;NA;NA;SE;lucas;;;;;2022.59036144578;F;NA;NA;405.672634976085;5.79232597948931;0.007226407567553;0.835538336542105;1025;;e;0.002355460385439;;0.000642398286938;;Pielou;138.381345177665;0.001284796573876;0;0.008565310492505;0;0.026766595289079;0.014132762312634;;0.004282655246253;0;0.000856531049251;0.000214132762313;0.004496788008565;0.000428265524625;0;0;;0;0;0.000214132762313;0;0.077087794432548;;0.000214132762313;0.001070663811563;0.000214132762313;0.000214132762313;0.001284796573876;0.000428265524625;0.000856531049251;;0.001927194860814;0.000428265524625;0.000428265524625;0;0;0.007708779443255;0;0;0.000642398286938;0.033832976445396;0.001498929336188;0;0;0;0.003640256959315;0;;0.000642398286938;0.000642398286938;0;0
2018-01-01_Y_SE_LUCAS_F_268_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;268;NA;NA;SE;lucas;;;;;900.563218390805;F;NA;NA;268.861842751655;5.45320264388385;0.009500679794746;0.890047180707395;458;;e;0.001655629139073;;0.033940397350993;;Pielou;105.255626081939;0.022350993377483;0;0.004139072847682;0;0.000827814569536;0.025662251655629;;0.002483443708609;0;0.002483443708609;0.001655629139073;0.001655629139073;0;0.004139072847682;0;;0.014900662251656;0;0;0;0.050496688741722;;0.003311258278146;0;0;0.000827814569536;0;0.012417218543046;0.014072847682119;;0;0;0;0;0;0.007450331125828;0;0;0.015728476821192;0.025662251655629;0;0;0;0;0.002483443708609;0.001655629139073;;0.001655629139073;0.002483443708609;0.000827814569536;0
2018-01-01_Y_SE_LUCAS_F_486_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;486;NA;NA;SE;lucas;;;;;1320.53012048193;F;NA;NA;245.813051887073;5.23060226035574;0.013869466328361;0.823828595886356;572;;e;0.002199736031676;;0.007039155301364;;Pielou;72.100827553484;0.010998680158381;0;0.003959524857017;0;0.02771667399912;0.017157941047074;;0.002199736031676;0;0;0.008798944126705;0.011878574571052;0;0.00087989441267;0;;0;0;0;0.000439947206335;0.054993400791905;;0.001319841619006;0;0.000439947206335;0.003079630444347;0.022877254729433;0.002639683238011;0.004399472063352;;0;0;0;0;0;0.031236251649802;0.003959524857017;0;0.004839419269688;0.08227012758469;0;0;0;0;0.001319841619006;0;;0.004399472063352;0.00087989441267;0.00087989441267;0
2018-01-01_Y_SE_LUCAS_F_632_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;632;NA;NA;SE;lucas;;;;;1058.4954954955;F;NA;NA;317.731913035169;5.67680517243648;0.009014314018335;0.889764285811814;590;;e;0.001164822364589;;0.001747233546884;;Pielou;110.934675446849;0.001164822364589;0;0.001747233546884;0;0.001164822364589;0.008153756552126;;0.003494467093768;0.014560279557368;0;0;0.008153756552126;0;0;0;;0;0;0;0;0.030867792661619;;0;0.001164822364589;0;0;0.001164822364589;0.001747233546884;0.000582411182295;;0;0;0;0;0.000582411182295;0.019219569015725;0.004659289458358;0.027955736750146;0.003494467093768;0.017472335468841;0;0;0;0;0.000582411182295;0;;0.000582411182295;0.005241700640652;0.001164822364589;0
2018-01-01_Y_SE_LUCAS_F_874_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;874;NA;NA;SE;lucas;;;;;1494.71764705882;F;NA;NA;295.267011026257;5.57281715128971;0.007748757804129;0.867601258822535;616;;e;0.00048007681229;;0.00048007681229;;Pielou;129.052943101038;0.016802688430149;0;0.00096015362458;0;0.00288046087374;0.007681228996639;;0.011041766682669;0;0;0;0.00288046087374;0;0.010561689870379;0;;0.00240038406145;0.00720115218435;0.009121459433509;0;0.045127220355257;;0.00192030724916;0;0;0;0.00432069131061;0.00336053768603;0.00144023043687;;0.00096015362458;0;0;0;0;0.00288046087374;0;0.00288046087374;0.00048007681229;0.048007681228997;0.00048007681229;0;0;0;0;0;;0;0.00144023043687;0;0
2018-01-01_Y_SI_LUCAS_F_34_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;34;NA;NA;SI;lucas;;;;;884.369863013699;F;NA;NA;182.358507579077;5.01767966457023;0.018164848243233;0.818963081108395;458;;e;0.050363196125908;;0.000968523002421;;Pielou;55.0513820214565;0.016464891041162;0;0.001937046004843;0;0.001452784503632;0;;0;0;0.000484261501211;0.003389830508475;0.002905569007264;0;0.000968523002421;0;;0;0;0;0;0.086682808716707;;0.005811138014528;0;0.000484261501211;0.002421307506053;0.001452784503632;0.008232445520581;0.000968523002421;;0.001452784503632;0.003389830508475;0;0;0;0;0.003389830508475;0.000484261501211;0.027602905569007;0.002905569007264;0;0;0;0;0;0;;0;0.001452784503632;0.000484261501211;0
2018-01-01_Y_SK_LUCAS_F_473_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;473;NA;NA;SK;lucas;;;;;1015.66666666667;F;NA;NA;214.837455432497;5.32146675169204;0.010615521456762;0.847313909527888;534;;e;0.017336152219873;;0.000422832980973;;Pielou;94.2016842105263;0.009302325581395;0;0.012684989429176;0.00676532769556;0;0.005919661733615;;0.000422832980973;0;0.000845665961945;0;0.000422832980973;0.002959830866808;0.022410147991543;0;;0.021564482029598;0.008033826638478;0;0;0.097674418604651;;0;0;0.000422832980973;0.004651162790698;0.007610993657505;0.012262156448203;0.00169133192389;;0;0;0;0.000422832980973;0;0.012262156448203;0;0.007610993657505;0.000422832980973;0.023678646934461;0;0;0;0;0;0.000422832980973;;0.043551797040169;0.002114164904863;0;0
2018-01-01_Y_SK_LUCAS_F_523_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;523;NA;NA;SK;lucas;;;;;1317.66265060241;F;NA;NA;346.973909965362;5.72815395037319;0.010670412359015;0.848330062524283;856;;e;0.000267165375367;;0;;Pielou;93.7170904323279;0.024044883783062;0;0.013358268768368;0.017632914774245;0.001068661501469;0.00400748063051;;0.003473149879776;0;0.000267165375367;0;0;0;0.00908362276249;0;;0;0;0;0;0.112476623029655;;0.001602992252204;0;0.008816457387123;0.003740315255143;0.003473149879776;0.002671653753674;0.010419449639327;;0.000801496126102;0;0.000801496126102;0.000534330750735;0;0.110606465402084;0.001335826876837;0;0;0.001335826876837;0.000534330750735;0;0;0;0.000267165375367;0;;0.001335826876837;0.004541811381245;0.006411969008816;0
2018-01-01_Y_SK_LUCAS_F_77_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;77;NA;NA;SK;lucas;;;;;970.125;F;NA;NA;181.763886787023;4.84979864451021;0.021082732167894;0.790440445273354;462;;e;0;;0;;Pielou;47.4321825101435;0.021156558533145;0;0.008462623413258;0;0.000940291490362;0.003761165961448;;0.000940291490362;0.005171603196991;0;0;0;0.001410437235543;0.069111424541608;0.000470145745181;;0.001410437235543;0;0.002350728725905;0.000470145745181;0.018335684062059;;0.000470145745181;0;0.000470145745181;0.000940291490362;0.005641748942172;0.030089327691584;0.007052186177715;;0.002820874471086;0;0;0;0;0.002820874471086;0;0.003761165961448;0.000470145745181;0.005171603196991;0.000940291490362;0;0;0;0;0.000470145745181;;0.001410437235543;0;0.001410437235543;0
2018-01-01_Y_UK_LUCAS_F_226_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;226;NA;NA;UK;lucas;;;;;639;F;NA;NA;168.611267624893;4.90302400108162;0.019409511309179;0.869584176346428;281;;e;0;;0.006906077348066;;Pielou;51.5211322980145;0;0.002762430939227;0.005524861878453;0;0.001381215469613;0.011049723756906;;0.005524861878453;0;0;0;0;0;0;0;;0;0;0;0;0.034530386740332;;0.002762430939227;0;0.001381215469613;0.001381215469613;0.001381215469613;0.005524861878453;0;;0.001381215469613;0.001381215469613;0;0;0;0.001381215469613;0.002762430939227;0;0.013812154696133;0.00828729281768;0;0;0;0;0;0;;0.001381215469613;0;0;0
2018-01-01_Y_UK_LUCAS_F_227_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;227;NA;NA;UK;lucas;;;;;613.512195121951;F;NA;NA;117.62287540264;4.27345110531851;0.048902913793026;0.769045048338511;259;;e;0.001057082452431;;0;;Pielou;20.4486792797733;0;0;0;0;0.001057082452431;0.006342494714588;;0.004228329809725;0;0;0;0.001057082452431;0.002114164904863;0;0;;0;0;0.001057082452431;0;0.081395348837209;;0.001057082452431;0;0;0.001057082452431;0;0.002114164904863;0;;0.001057082452431;0;0;0;0.001057082452431;0.007399577167019;0;0;0.013742071881607;0.005285412262156;0;0;0;0;0;0;;0;0;0;0
2018-01-01_Y_UK_LUCAS_F_704_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;704;NA;NA;UK;lucas;;;;;958.628205128205;F;NA;NA;197.801911165617;4.75124674113314;0.040428321430475;0.773562000259225;465;;e;0.002129925452609;;0;;Pielou;24.7351352867743;0;0;0;0;0.002129925452609;0.007987220447284;;0.001597444089457;0;0;0.000532481363152;0.003194888178914;0.002662406815761;0.011182108626198;0;;0;0.005324813631523;0;0;0.042598509052183;;0.001064962726305;0;0.001597444089457;0.000532481363152;0.000532481363152;0.02555910543131;0.000532481363152;;0;0;0;0;0;0.024494142705005;0.000532481363152;0;0.010117145899894;0.01171458998935;0;0;0;0;0.000532481363152;0;;0;0.000532481363152;0.002129925452609;0.000532481363152
2018-01-01_Y_UK_LUCAS_F_718_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;718;NA;NA;UK;lucas;;;;;530.9;F;NA;NA;100.420289366153;3.86616381529265;0.08208949704142;0.703300982768531;244;;e;0;;0;;Pielou;12.1818263729333;0;0;0.000961538461538;0;0;0.005769230769231;;0;0;0.001923076923077;0;0;0;0.003846153846154;0;;0;0;0;0;0.025;;0.001923076923077;0;0.007692307692308;0;0;0.000961538461538;0.001923076923077;;0;0;0;0;0;0.000961538461538;0;0;0.055769230769231;0.004807692307692;0;0;0;0;0.001923076923077;0;;0.000961538461538;0.000961538461538;0;0
2018-01-01_Y_UK_LUCAS_F_813_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;813;NA;NA;UK;lucas;;;;;934.75;F;NA;NA;81.649199812831;1.51927383516071;0.411468041493719;0.256916050217975;370;;e;0.000133262260128;;0;;Pielou;2.43032240455366;0.001066098081023;0;0;0;0.000266524520256;0.001199360341151;;0.001199360341151;0;0;0;0;0.000533049040512;0.000133262260128;0.000133262260128;;0;0;0;0.00066631130064;0.006396588486141;;0.000133262260128;0;0.000133262260128;0.000133262260128;0.000533049040512;0.003331556503198;0.000932835820896;;0.000266524520256;0;0.000133262260128;0;0;0.003464818763326;0;0;0.000133262260128;0;0;0;0;0;0;0;;0.004264392324094;0;0.000133262260128;0
2021-06-01_D_DE_Excalibur_F_6AOF-FOE_NA_NA_P_1;date:2021-06-01T00:00:00:yyyy-MM-dd;D;;;6AOF-FOE;NA;1;DE;excalibur;composite;;;;425.207547169811;F;NA;P;82.3307984533801;4.43543806124118;0.029117718688423;0.750052558866069;370;;e;0;;0.004752434331172;;Pielou;34.3433498585723;0.046245835162848;0;0.001071880569259;0;0.000555311620219;0.022341607046001;;0.003732210656817;0;0;0.000891081437095;0.007051166154402;0.002828214995997;0.000723196528657;0;;0;0;0;0.001265593925149;0.02360720097115;;0.001175194359067;;0.001123537464163;0.027868894800734;0.000800681871013;0.010628406126508;0.004971976134515;;0.003125242141695;;;0;0.00906578505566;;0.000284112921972;0;0.000787767647287;0.139848128728982;0;0.000284112921972;0.003125242141695;;0.00025828447452;0.000684453857479;;0.003163984812873;0;0.001071880569259;
2021-06-01_D_DE_Excalibur_F_6AOF-FOE_NA_NA_P_2;date:2021-06-01T00:00:00:yyyy-MM-dd;D;;;6AOF-FOE;NA;2;DE;excalibur;composite;;;;359.93220338983;F;NA;P;73.8693386006942;4.273226000945;0.035602159271399;0.733104455123904;340;;e;0;;0.006625457179916;;Pielou;28.0881839884179;0.016300727982332;0;0.003330256254455;0;0;0.020776124983933;;0.001846247327031;0;0;0;0.012690029095923;0.003108239170825;0.000642681031561;0;;0.000350553289943;0;0;0.001951413314014;0.017235536755513;;0.001542434475748;;0.000455719276925;0.033349302983209;0.000514144825249;0.006064571916007;0.002337021932951;;0.00213837506865;;;0;0.008530130055271;;0.000479089496255;0;0.000175276644971;0.120555276411269;0;0;0.001133455637481;;0.000257072412625;5.84E-05;;0.001963098423679;0;0.001297047172788;
2021-06-01_D_DE_Excalibur_F_6AOF-FOE_NA_NA_P_3;date:2021-06-01T00:00:00:yyyy-MM-dd;D;;;6AOF-FOE;NA;3;DE;excalibur;composite;;;;295.163265306123;F;NA;P;59.8639838685953;3.99880075759011;0.054764447252002;0.706132555863098;288;;e;0;;0.003067867653616;;Pielou;18.2600217874644;0.016480870418265;0;0.000374565236779;0;0;0.020797288861143;;0.000927494872024;0.001462588067422;0;0;0.006456791224472;0.002336573619905;0.000267546597699;0;;0;0.000713457593864;0;0.001319896548649;0.017176491572282;;0.00199768126282;;0.000160527958619;0.041451886203514;0;0.004976366717203;0.001908499063587;;0.002265227860519;;;0;0.007455631855882;;0.000517256755552;0;0.000517256755552;0.143208775528405;0;0.000267546597699;0.001302060108802;;0.000124855078926;5.35E-05;;0.002818157495764;0;0.000552929635245;
2021-06-01_D_DE_Excalibur_F_7AOF-FOE_NA_NA_P_1;date:2021-06-01T00:00:00:yyyy-MM-dd;D;;;7AOF-FOE;NA;1;DE;excalibur;composite;;;;426.022222222222;F;NA;P;86.3213104068087;4.67906295467663;0.02138638914955;0.786312219785722;384;;e;0;;0.002118953675289;;Pielou;46.7587114873511;0.171416045594038;0;0.005747966291588;0;0.000194846314969;0.009705782064397;;0.008695016805495;0.000316625261825;0.00291051682985;0.00398217156218;0.000450582103366;0.004067416824979;0.001436991572897;0;;0.002277266306201;0.005419163135077;0.001266501047299;0.00140045788884;0.016099176774319;;0;;0.001144722100443;0.012177894685567;0.032003507233669;0.004262263139948;0.001436991572897;;0.015258902041015;;;0;0.007952165229675;;0.000243557893711;0.001851039992206;0.002545179989283;0.003482877880072;0;0.000121778946856;0.005650543134103;;0;0;;0.025293487261922;0;0.004189195771835;
